r,F,B0
28.407101804426105,0.070375868863032,7.683960587324653e-10
28.487121809227304,0.07017834629353048,7.555519063911356e-10
28.567141814028506,0.06998192893494086,7.429574939654269e-10
28.647161818829705,0.06978660754081156,7.3060728818649e-10
28.727181823630907,0.06959237296750648,7.184958933008845e-10
28.807201828432106,0.06939921617278054,7.066180472843667e-10
28.88722183323331,0.0692071282143787,6.949686181700022e-10
28.967241838034507,0.06901610024865823,6.835426004868691e-10
29.047261842835706,0.06882612352923365,6.723351118057121e-10
29.127281847636908,0.0686371894056439,6.613413893880625e-10
29.207301852438107,0.06844928932204149,6.505567869354559e-10
29.28732185723931,0.06826241481590292,6.399767714354816e-10
29.367341862040508,0.06807655751676028,6.295969201015425e-10
29.44736186684171,0.0678917091449533,6.194129174032854e-10
29.52738187164291,0.0677078615104018,6.09420552184785e-10
29.607401876444108,0.06752500651139794,5.99615714867657e-10
29.68742188124531,0.06734313613341789,5.899943947363795e-10
29.76744188604651,0.06716224244795269,5.805526773031981e-10
29.84746189084771,0.06698231761135781,5.712867417500651e-10
29.92748189564891,0.06680335386372123,5.621928584451804e-10
30.007501900450112,0.0666253435277494,5.532673865317463e-10
30.08752190525131,0.0664482790076711,5.445067715866737e-10
30.16754191005251,0.06627215278815855,5.359075433470119e-10
30.247561914853712,0.06609695743326581,5.274663135019893e-10
30.32758191965491,0.06592268558538374,5.191797735485907e-10
30.407601924456113,0.06574932996421144,5.110446927086864e-10
30.487621929257312,0.06557688336574406,5.030579159058003e-10
30.567641934058514,0.06540533866127614,4.952163617996409e-10
30.647661938859713,0.0652346887964208,4.875170208766209e-10
30.72768194366091,0.06506492679014411,4.799569535946159e-10
30.807701948462114,0.0648960457338144,4.725332885802902e-10
30.887721953263313,0.06472803879026647,4.6524322087737524e-10
30.967741958064515,0.06456089919288009,4.5808401024432306e-10
31.047761962865714,0.064394620244673,4.5105297949983144e-10
31.127781967666916,0.0642291953174074,4.4414751291476485e-10
31.207801972468115,0.06406461785071067,4.3736505464906987e-10
31.287821977269317,0.06390088135120922,4.3070310723229944e-10
31.367841982070516,0.06373797939167564,4.2415923008643546e-10
31.447861986871715,0.06357590561018886,4.1773103808972046e-10
31.527881991672917,0.06341465370930714,4.114162001802644e-10
31.607901996474116,0.06325421745525345,4.0521243799822576e-10
31.687922001275318,0.06309459067711322,3.9911752456540577e-10
31.767942006076517,0.06293576726604425,3.931292830011398e-10
31.84796201087772,0.0627777411744984,3.8724558527339385e-10
31.927982015678918,0.06262050641545511,3.814643509840225e-10
32.00800202048012,0.06246405706166617,3.7578354618716325e-10
